t,px,py,pz,rx,ry,yaw_deg,pitch_deg,lap
0.0020,0.00000,0.00000,0.00000,0.00000,0.00000,0.000,-0.000,0
0.0520,0.00060,-0.00011,-0.00000,0.00750,0.00000,-0.011,-0.011,0
0.1020,0.00222,-0.00040,-0.00001,0.01500,0.00000,-0.033,-0.022,0
0.1520,0.00477,-0.00085,-0.00002,0.02250,0.00000,-0.056,-0.021,0
0.2020,0.00815,-0.00143,-0.00004,0.03000,0.00000,-0.079,-0.019,0
0.2520,0.01229,-0.00212,-0.00006,0.03750,0.00000,-0.103,-0.017,0
0.3020,0.01710,-0.00289,-0.00008,0.04500,0.00000,-0.125,-0.017,0
0.3520,0.02251,-0.00372,-0.00011,0.05250,0.00000,-0.147,-0.017,0
0.4020,0.02844,-0.00461,-0.00014,0.06000,0.00000,-0.167,-0.017,0
0.4520,0.03483,-0.00553,-0.00017,0.06750,0.00000,-0.186,-0.018,0
0.5040,0.04189,-0.00651,-0.00020,0.07530,0.00000,-0.204,-0.019,0
0.5540,0.04904,-0.00747,-0.00023,0.08280,0.00000,-0.220,-0.020,0
0.6040,0.05648,-0.00843,-0.00027,0.09030,0.00000,-0.234,-0.022,0
0.6540,0.06418,-0.00938,-0.00030,0.09780,0.00000,-0.246,-0.023,0
0.7040,0.07208,-0.01032,-0.00033,0.10530,0.00000,-0.257,-0.025,0
0.7540,0.08015,-0.01126,-0.00037,0.11280,0.00000,-0.266,-0.026,0
0.8040,0.08836,-0.01217,-0.00041,0.12030,0.00000,-0.274,-0.028,0
0.8540,0.09667,-0.01306,-0.00044,0.12780,0.00000,-0.281,-0.029,0
0.9040,0.10507,-0.01393,-0.00047,0.13530,0.00000,-0.287,-0.030,0
0.9540,0.11353,-0.01479,-0.00051,0.14280,0.00000,-0.293,-0.032,0
1.0060,0.12238,-0.01563,-0.00054,0.15060,0.00000,-0.297,-0.033,0
1.0560,0.13091,-0.01641,-0.00058,0.15810,0.00000,-0.300,-0.034,0
1.1060,0.13944,-0.01716,-0.00061,0.16560,0.00000,-0.303,-0.035,0
1.1560,0.14798,-0.01787,-0.00064,0.17310,0.00000,-0.305,-0.036,0
1.2060,0.15650,-0.01855,-0.00067,0.18060,0.00000,-0.307,-0.037,0
1.2560,0.16500,-0.01918,-0.00070,0.18810,0.00000,-0.308,-0.038,0
1.3060,0.17347,-0.01977,-0.00073,0.19560,0.00000,-0.309,-0.039,0
1.3560,0.18191,-0.02033,-0.00076,0.20310,0.00000,-0.309,-0.039,0
1.4060,0.19031,-0.02085,-0.00078,0.21060,0.00000,-0.309,-0.040,0
1.4560,0.19867,-0.02134,-0.00081,0.21810,0.00000,-0.308,-0.040,0
1.5060,0.20698,-0.02180,-0.00083,0.22560,0.00000,-0.308,-0.040,0
1.5560,0.21525,-0.02222,-0.00086,0.23310,0.00000,-0.307,-0.041,0
1.6060,0.22347,-0.02261,-0.00088,0.24060,0.00000,-0.306,-0.041,0
1.6560,0.23165,-0.02297,-0.00090,0.24810,0.00000,-0.305,-0.041,0
1.7060,0.23977,-0.02329,-0.00092,0.25560,0.00000,-0.304,-0.041,0
1.7560,0.24785,-0.02360,-0.00094,0.26310,0.00000,-0.303,-0.041,0
1.8060,0.25589,-0.02388,-0.00096,0.27060,0.00000,-0.302,-0.041,0
1.8560,0.26388,-0.02414,-0.00097,0.27810,0.00000,-0.301,-0.041,0
1.9060,0.27184,-0.02436,-0.00099,0.28560,0.00000,-0.300,-0.041,0
1.9560,0.27976,-0.02454,-0.00100,0.29310,0.00000,-0.298,-0.041,0
2.0080,0.28795,-0.02470,-0.00102,0.30090,0.00000,-0.297,-0.041,0
2.0600,0.29611,-0.02483,-0.00103,0.30870,0.00000,-0.295,-0.041,0
2.1120,0.30423,-0.02495,-0.00104,0.31650,0.00000,-0.294,-0.041,0
